Date,Event,Details,Billing on,Shop name,Shop country,Shop email,Shop domain
2024-07-24 03:31:53 UTC,Uninstalled,"",,Complete Doors Sydney,AU,lookim@me.com,c9cfad-bb.myshopify.com
2024-07-24 03:42:35 UTC,Store closed,,,CALCETTO COOL KICKS ,IN,online@calcetto.in,calcetto-india.myshopify.com
2024-07-24 03:55:55 UTC,Store re-opened,,,CALCETTO COOL KICKS ,IN,online@calcetto.in,calcetto-india.myshopify.com
2024-07-24 07:09:41 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 33650114827,2024-07-31,ModeMajestique,ES,modemajestique.fr@gmail.com,813e79-a8.myshopify.com
2024-07-24 08:51:26 UTC,Installed,,,Finestroom,IN,sukhjinder_sehgal@live.com,9a2a15-37.myshopify.com
2024-07-24 09:24:40 UTC,Uninstalled,"",,Fozono iwear,HK,support@fozono.com,5ddd3e-4c.myshopify.com
2024-07-24 09:54:02 UTC,Uninstalled,"",,Aromlet,FI,hello@aromlet.com,5678cb-fe.myshopify.com
2024-07-24 09:56:59 UTC,Uninstalled,"",,Artiscape,GB,info@artiscape.co,534bae.myshopify.com
2024-07-24 10:41:01 UTC,Installed,,,GT OMEGA EUROPE,GB,leo@gtomega.com,gt-omega-europe.myshopify.com
2024-07-24 10:56:51 UTC,Store closed,,,Lorewa,PL,lorewa.bag@gmail.com,12557c-96.myshopify.com
2024-07-24 11:03:28 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 26316669123,2024-07-31,GT OMEGA EUROPE,GB,leo@gtomega.com,gt-omega-europe.myshopify.com
2024-07-24 11:46:12 UTC,Uninstalled,"",,GT OMEGA EUROPE,GB,leo@gtomega.com,gt-omega-europe.myshopify.com
2024-07-24 11:46:13 UTC,Subscription charge canceled,Growth - $6.99 USD. Subscription ID: 26316669123,,GT OMEGA EUROPE,GB,leo@gtomega.com,gt-omega-europe.myshopify.com
2024-07-24 11:50:30 UTC,Installed,,,FlitZBikes,NL,flitzbikes@gmail.com,3f189e-af.myshopify.com
2024-07-24 11:58:15 UTC,Uninstalled,"",,FlitZBikes,NL,flitzbikes@gmail.com,3f189e-af.myshopify.com
2024-07-24 11:59:21 UTC,Store closed,,,Nixira London,NL,Info@nixira-london.com,58d649-f6.myshopify.com
2024-07-24 12:07:14 UTC,Store re-opened,,,Lorewa,PL,lorewa.bag@gmail.com,12557c-96.myshopify.com
2024-07-24 12:19:59 UTC,Installed,,,HomeVibe - Where Comfort Meets Style,GB,testforshopify24072024@gmail.com,007858-56.myshopify.com
2024-07-24 12:32:54 UTC,Installed,,,My Store,UA,healthpulsemonitor18@gmail.com,93a05a-83.myshopify.com
2024-07-24 12:37:02 UTC,Store closed,,,MaisonDetails,NL,joey@jkpersonaltraining.nl,273acf-49.myshopify.com
2024-07-24 13:51:52 UTC,Uninstalled,Ik gebruik de app momenteel niet.,,WENDYD,NL,wendykeijzer@hotmail.com,styledbywen.myshopify.com
2024-07-24 14:19:13 UTC,Installed,,,Rishbaba,IN,rishbaba1@gmail.com,d48771-b4.myshopify.com
2024-07-24 14:20:20 UTC,Store closed,,,PulloverKing,US,sales@pulloverking.com,7a1820-c6.myshopify.com
2024-07-24 14:36:05 UTC,Store re-opened,,,PulloverKing,US,sales@pulloverking.com,7a1820-c6.myshopify.com
2024-07-24 14:40:40 UTC,Installed,,,Trama,ES,factory.trama@gmail.com,76b99b-cf.myshopify.com
2024-07-24 15:15:24 UTC,Installed,,,Entremerl Beauty,AU,auralisframes@gmail.com,25cc5e-f0.myshopify.com
2024-07-24 16:20:44 UTC,Installed,,,My Store,NL,joey@jkpersonaltraining.nl,a31f79-65.myshopify.com
2024-07-24 16:35:23 UTC,Store closed,,,DrawMe,BR,contato@drawme.com.br,410769-5a.myshopify.com
2024-07-24 18:12:39 UTC,Uninstalled,"",,Kalka Furnishing House,IN,info.kalkafurnishinghouse@gmail.com,1a4efc-e5.myshopify.com
2024-07-24 19:13:27 UTC,Installed,,,Neo,IN,support@shop-neo.in,06bab6-76.myshopify.com
2024-07-24 19:19:21 UTC,Uninstalled,"",,Neo,IN,support@shop-neo.in,06bab6-76.myshopify.com
2024-07-24 23:43:55 UTC,Installed,,,Fab + Flow,US,dawnstepg@gmail.com,fab-flow-8624.myshopify.com
2024-07-25 00:18:38 UTC,Installed,,,Picture Perfect Kitchen Home,US,team@ppkdfl.com,ppkhfl.myshopify.com
2024-07-25 00:46:44 UTC,Uninstalled,"",,Entremerl Beauty,AU,auralisframes@gmail.com,25cc5e-f0.myshopify.com
2024-07-25 01:19:56 UTC,Uninstalled,"",,FIORESE JEWELRY,CN,info@makemyrings.com,e65637-68.myshopify.com
2024-07-25 01:30:45 UTC,Store closed,,,My Store,AU,arkashi.com@gmail.com,74e7f5-ea.myshopify.com
2024-07-25 01:33:05 UTC,Store closed,,,Yusuf Bhai,AE,info@yusufbhaifragrances.com,7aa929-6c.myshopify.com
2024-07-25 01:41:01 UTC,Store closed,,,URBNRISE,NL,Service@urbnrise.nl,986853-01.myshopify.com
2024-07-25 02:17:13 UTC,Installed,,,SnuggleBum,CA,snugglebumshop@gmail.com,862513-d1.myshopify.com
2024-07-25 02:50:16 UTC,Installed,,,Valuzone,AU,Valuzon.shop@gmail.com,3da0a4-1b.myshopify.com
2024-07-25 03:08:20 UTC,Installed,,,YUGOLD,TW,wengcorp@ms10.hinet.net,0dcbf7-3.myshopify.com
2024-07-25 03:58:41 UTC,Installed,,,Aeropostale Philippines,PH,support@aeropostale.ph,aeropostale-ph-6054.myshopify.com
2024-07-25 05:47:31 UTC,Installed,,,launa,NL,Launa.contact@gmail.com,0f7a65-9a.myshopify.com
2024-07-25 06:17:07 UTC,Uninstalled,"",,launa,NL,Launa.contact@gmail.com,0f7a65-9a.myshopify.com
2024-07-25 06:32:27 UTC,Store re-opened,,,Yusuf Bhai,AE,info@yusufbhaifragrances.com,7aa929-6c.myshopify.com
2024-07-25 06:41:47 UTC,Installed,,,Radiants,AU,orders@radiants.com.au,b6d70c-e3.myshopify.com
2024-07-25 08:25:49 UTC,Installed,,,Hum Collection,PK,humcollection281@gmail.com,3f6857-9d.myshopify.com
2024-07-25 09:33:14 UTC,Installed,,,Abhishek Store [AB],IN,abhishek.paraskar5299@gmail.com,quickstart-705d25a3.myshopify.com
2024-07-25 09:34:02 UTC,Installed,,,AquaCooling,DE,dan.sina4443@gmail.com,c213e8-2b.myshopify.com
2024-07-25 09:47:47 UTC,Installed,,,ENVELY London,NL,support@envelylondon.com,a4a573.myshopify.com
2024-07-25 10:00:17 UTC,Uninstalled,"",,DJBRO,CN,highlightleds@outlook.com,55cb9b-43.myshopify.com
2024-07-25 10:18:47 UTC,Store closed,,,Sypro,IN,support@sypro.in,6d8a73-a3.myshopify.com
2024-07-25 12:02:56 UTC,Installed,,,Premium Sport,GB,service.perfona@gmail.com,af6b01-91.myshopify.com
2024-07-25 12:06:00 UTC,Uninstalled,"",,Premium Sport,GB,service.perfona@gmail.com,af6b01-91.myshopify.com
2024-07-25 12:06:15 UTC,Installed,,,Premium Sport,GB,service.perfona@gmail.com,af6b01-91.myshopify.com
2024-07-25 12:10:37 UTC,Installed,,,Fleur Atalier,AE,rosette@digitalrow.co,fleur-atalier.myshopify.com
2024-07-25 12:20:51 UTC,Installed,,,Spacegets,PL,spacegets.kontakt@gmail.com,spacegets-2.myshopify.com
2024-07-25 12:21:46 UTC,Uninstalled,"",,Spacegets,PL,spacegets.kontakt@gmail.com,spacegets-2.myshopify.com
2024-07-25 12:22:24 UTC,Installed,,,Bedding Bliss,IN,beddingbliss20@gmail.com,b77950-2.myshopify.com
2024-07-25 12:30:19 UTC,Uninstalled,Not satisfied with support,,Bedding Bliss,IN,beddingbliss20@gmail.com,b77950-2.myshopify.com
2024-07-25 12:51:53 UTC,Installed,,,Workin,NO,kundeservice@workin.no,workin-5672.myshopify.com
2024-07-25 13:02:28 UTC,Uninstalled,"",,Workin,NO,kundeservice@workin.no,workin-5672.myshopify.com
2024-07-25 13:12:59 UTC,Installed,,,CHEF WORKS,US,discoveryinvicta@gmail.com,88397c-65.myshopify.com
2024-07-25 13:13:42 UTC,Uninstalled,"",,CHEF WORKS,US,discoveryinvicta@gmail.com,88397c-65.myshopify.com
2024-07-25 13:22:08 UTC,Installed,,,Glovix.net,CH,info@glovix.ch,glovix-ch.myshopify.com
2024-07-25 13:26:46 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 33427063063,2024-08-01,Glovix.net,CH,info@glovix.ch,glovix-ch.myshopify.com
2024-07-25 13:49:16 UTC,Subscription charge canceled,Growth - $6.99 USD. Subscription ID: 33427063063,,Glovix.net,CH,info@glovix.ch,glovix-ch.myshopify.com
2024-07-25 13:49:16 UTC,Uninstalled,"",,Glovix.net,CH,info@glovix.ch,glovix-ch.myshopify.com
2024-07-25 14:01:30 UTC,Installed,,,HemenEvimde,TR,ibrahimeroglu3451@gmail.com,da3fb4-0c.myshopify.com
2024-07-25 15:06:11 UTC,Installed,,,Move Toy,GB,info@movetoy.com,1702a1-98.myshopify.com
2024-07-25 15:44:44 UTC,Installed,,,Sunity,FR,hello@sunity.fr,c30d08.myshopify.com
2024-07-25 16:53:35 UTC,Installed,,,loja Hackamore,BR,sac@hackamore.com.br,loja-hackamore.myshopify.com
2024-07-25 17:29:54 UTC,Installed,,,Flex Fusion,US,flexfusion94@gmail.com,f17cf4-57.myshopify.com
2024-07-25 17:33:23 UTC,Uninstalled,"",,Flex Fusion,US,flexfusion94@gmail.com,f17cf4-57.myshopify.com
2024-07-25 17:49:14 UTC,Store closed,,,My Tiny Gem,US,contactmytinygem@gmail.com,ea96d6-38.myshopify.com
2024-07-25 18:10:20 UTC,Store closed,,,Barefoot Walker,NZ,infobarefootwalker@gmail.com,045660-a6.myshopify.com
2024-07-25 18:11:03 UTC,Store re-opened,,,Barefoot Walker,NZ,infobarefootwalker@gmail.com,045660-a6.myshopify.com
2024-07-25 19:48:03 UTC,Installed,,,My Store,IN,care.truaura@gmail.com,3478a6-91.myshopify.com
2024-07-25 19:57:19 UTC,Uninstalled,"",,Move Toy,GB,info@movetoy.com,1702a1-98.myshopify.com
2024-07-25 19:57:52 UTC,Installed,,,Move Toy,GB,info@movetoy.com,1702a1-98.myshopify.com
2024-07-25 19:59:59 UTC,Uninstalled,"",,Move Toy,GB,info@movetoy.com,1702a1-98.myshopify.com
2024-07-25 21:03:19 UTC,Installed,,,Plenty of Bikes,US,plentyofbikes@gmail.com,plenty-of-bikes.myshopify.com
2024-07-25 21:04:37 UTC,Uninstalled,Expensive or unexpected cost,,Plenty of Bikes,US,plentyofbikes@gmail.com,plenty-of-bikes.myshopify.com
2024-07-25 22:57:30 UTC,Uninstalled,"",,Hyrsta,LT,business.hyrsta@gmail.com,f77939-60.myshopify.com
2024-07-25 22:57:54 UTC,Installed,,,Mein Shop,DE,yavuz_sy@web.de,ed50d9-96.myshopify.com
2024-07-25 23:02:33 UTC,Uninstalled,"",,Mein Shop,DE,yavuz_sy@web.de,ed50d9-96.myshopify.com
2024-07-25 23:59:26 UTC,Uninstalled,"",,ENVELY London,NL,support@envelylondon.com,a4a573.myshopify.com
2024-07-26 00:14:28 UTC,Installed,,,SUNCHILLER FLOATY,CA,Masch@safetodllers.com,a60870-72.myshopify.com
2024-07-26 00:14:31 UTC,Installed,,,SUNCHILLER FLOATY,CA,badenhorst@safetodllers.com,14b9ef-65.myshopify.com
2024-07-26 00:14:33 UTC,Installed,,,SUNCHILLER FLOATY,CA,mosayof@safetodllers.com,b90276-a0.myshopify.com
2024-07-26 00:15:50 UTC,Installed,,,ModaMajest,ES,info.modamajest@gmail.com,1596fa-27.myshopify.com
2024-07-26 01:25:08 UTC,Installed,,,Glowup For All,US,hello@glowupforall.com,33606a-cf.myshopify.com
2024-07-26 01:37:22 UTC,Uninstalled,"",,Glowup For All,US,hello@glowupforall.com,33606a-cf.myshopify.com
2024-07-26 01:51:09 UTC,Store closed,,,Zed Gadgets India,IN,support@zedgadgets.in,1ca33f-f4.myshopify.com
2024-07-26 04:10:51 UTC,Installed,,,The Fit Empower,US,thefitempower@gmail.com,f2b41d.myshopify.com
2024-07-26 05:53:31 UTC,Uninstalled,"",,WORLDSEMI,CN,worldsemi@outlook.com,worldsemi.myshopify.com
2024-07-26 07:40:23 UTC,Installed,,,launa,NL,Launa.contact@gmail.com,0f7a65-9a.myshopify.com
2024-07-26 07:44:12 UTC,Installed,,,MOONIE'S,NL,diego.moonen@icloud.com,518bcf.myshopify.com
2024-07-26 07:44:56 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 33432338761,2024-08-02,launa,NL,Launa.contact@gmail.com,0f7a65-9a.myshopify.com
2024-07-26 07:48:11 UTC,Uninstalled,Not using app now,,MOONIE'S,NL,diego.moonen@icloud.com,518bcf.myshopify.com
2024-07-26 08:56:06 UTC,Installed,,,PARFUMS COLLECTION PRIVÉE,FR,contact@parfumscollectionprivee.fr,8e7bda-5.myshopify.com
2024-07-26 08:58:05 UTC,Uninstalled,"",,PARFUMS COLLECTION PRIVÉE,FR,contact@parfumscollectionprivee.fr,8e7bda-5.myshopify.com
2024-07-26 09:28:26 UTC,Installed,,,leratestmws,US,valerafrol21@gmail.com,leratestmws.myshopify.com
2024-07-26 09:32:36 UTC,Uninstalled,"",,leratestmws,US,valerafrol21@gmail.com,leratestmws.myshopify.com
2024-07-26 10:03:45 UTC,Uninstalled,"",,launa,NL,Launa.contact@gmail.com,0f7a65-9a.myshopify.com
2024-07-26 10:03:46 UTC,Subscription charge canceled,Growth - $6.99 USD. Subscription ID: 33432338761,,launa,NL,Launa.contact@gmail.com,0f7a65-9a.myshopify.com
2024-07-26 10:04:12 UTC,Installed,,,COOSHAPE,US,yrz@joshine.cn,039e85-b2.myshopify.com
2024-07-26 11:07:24 UTC,Installed,,,My Store,AU,mrkathmandu29@gmail.com,aedb6b-29.myshopify.com
2024-07-26 11:09:27 UTC,Uninstalled,"",,My Store,AU,mrkathmandu29@gmail.com,aedb6b-29.myshopify.com
2024-07-26 11:11:47 UTC,Installed,,,Move Toy,GB,info@movetoy.com,1702a1-98.myshopify.com
2024-07-26 12:12:21 UTC,Uninstalled,"",,Feranza,NL,feranza.business@gmail.com,ea1a28-1a.myshopify.com
2024-07-26 12:53:35 UTC,Installed,,,LINNS,BR,hsfcommerce@gmail.com,34c254-c2.myshopify.com
2024-07-26 12:54:51 UTC,Uninstalled,"",,LINNS,BR,hsfcommerce@gmail.com,34c254-c2.myshopify.com
2024-07-26 13:20:13 UTC,Installed,,,vivenco.shop,PK,vivenco.9441@gmail.com,a1f6e8-0e.myshopify.com
2024-07-26 14:07:06 UTC,Uninstalled,"",,SUCHHEEL,ES,suchheel@gmail.com,5eb83e-04.myshopify.com
2024-07-26 14:07:39 UTC,Installed,,,SUCHHEEL,ES,suchheel@gmail.com,5eb83e-04.myshopify.com
2024-07-26 14:09:42 UTC,Store closed,,,SUNCHILLER FLOATY,CA,mosayof@safetodllers.com,b90276-a0.myshopify.com
2024-07-26 14:50:27 UTC,Installed,,,Skandistil,DK,support@skandistil.freshdesk.com,a3386a-5c.myshopify.com
2024-07-26 15:50:50 UTC,Uninstalled,"",,SUCHHEEL,ES,suchheel@gmail.com,5eb83e-04.myshopify.com
2024-07-26 16:46:37 UTC,Installed,,,SUCHHEEL,ES,suchheel@gmail.com,5eb83e-04.myshopify.com
2024-07-26 16:55:50 UTC,Installed,,,My Store,ES,astrokitch@gmail.com,df4486-4d.myshopify.com
2024-07-26 17:08:18 UTC,Uninstalled,"",,SUCHHEEL,ES,suchheel@gmail.com,5eb83e-04.myshopify.com
2024-07-26 18:40:25 UTC,Installed,,,American Cancer Society eStore,US,acs@brandfuel.freshdesk.com,acsmarketplacestore.myshopify.com
2024-07-26 19:06:41 UTC,Installed,,,Oase Co.,DE,oasecode@gmail.com,0d3a2b-3b-2.myshopify.com
2024-07-26 19:09:55 UTC,Uninstalled,"",,Oase Co.,DE,oasecode@gmail.com,0d3a2b-3b-2.myshopify.com
2024-07-26 19:27:47 UTC,Installed,,,My Store,US,toureanbarnes@gmail.com,6710f1-5c.myshopify.com
2024-07-26 19:40:11 UTC,Installed,,,Brownie Darling,IN,hello@browniedarling.com,2149a3-8b.myshopify.com
2024-07-26 19:43:20 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 28787998966,2024-08-02,Brownie Darling,IN,hello@browniedarling.com,2149a3-8b.myshopify.com
2024-07-26 21:00:34 UTC,Store closed,,,VendorsWorld™,CZ,vendorsworld.eu@gmail.com,a79a33-c4.myshopify.com
2024-07-26 21:58:20 UTC,Installed,,,MBA,HK,mbagroup107@gmail.com,fef8c8-0c.myshopify.com
2024-07-26 22:09:45 UTC,Store closed,,,SUNCHILLER FLOATY,CA,Masch@safetodllers.com,a60870-72.myshopify.com
2024-07-26 22:09:46 UTC,Store closed,,,SUNCHILLER FLOATY,CA,badenhorst@safetodllers.com,14b9ef-65.myshopify.com
2024-07-26 22:09:58 UTC,Installed,,,FLAKOUT,GR,flakoutstores@gmail.com,flakout.myshopify.com
2024-07-27 00:04:26 UTC,Store closed,,,Little Bo Peep,AU,admin@littlebopeep.com.au,little-bo-peep-co.myshopify.com
2024-07-27 01:46:30 UTC,Store closed,,,KLEP ,CO,klepcolombia@gmail.com,1ca92a.myshopify.com
2024-07-27 01:57:57 UTC,Store closed,,,Prism Parlor,MA,laughhard.contact@gmail.com,0de1bb-44.myshopify.com
2024-07-27 02:03:08 UTC,Store closed,,,Luggagé,DE,lr.bastisch@gmail.com,d11cca-1e.myshopify.com
2024-07-27 06:52:02 UTC,Installed,,,launa,NL,Launa.contact@gmail.com,0f7a65-9a.myshopify.com
2024-07-27 06:54:50 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 33442005321,2024-08-03,launa,NL,Launa.contact@gmail.com,0f7a65-9a.myshopify.com
2024-07-27 07:04:14 UTC,Store closed,,,mto-design-furnitures,HU,andras@mto.design,mto-design-furnitures.myshopify.com
2024-07-27 07:25:59 UTC,Installed,,,Van City,IN,Support@vancity.in,6e0bc1-f5.myshopify.com
2024-07-27 07:41:27 UTC,Store closed,,,Barefoot Walker,NZ,infobarefootwalker@gmail.com,045660-a6.myshopify.com
2024-07-27 07:54:51 UTC,Uninstalled,"",,202シューズモリ オンラインショップ,JP,t-mori@shoes-mori.co.jp,shoes-mori.myshopify.com
2024-07-27 09:17:21 UTC,Installed,,,Zubaida,IN,zubaidadesigns@gmail.com,168729-4.myshopify.com
2024-07-27 09:26:06 UTC,Installed,,,PK MART,PK,afzaalbutt4626@gmail.com,607cd7-c1.myshopify.com
2024-07-27 09:30:31 UTC,Installed,,,Angels & Underdogs,DE,service@angels-underdogs.com,260e4b.myshopify.com
2024-07-27 09:46:59 UTC,Uninstalled,"",,Zubaida,IN,zubaidadesigns@gmail.com,168729-4.myshopify.com
2024-07-27 09:52:09 UTC,Uninstalled,"",,PK MART,PK,afzaalbutt4626@gmail.com,607cd7-c1.myshopify.com
2024-07-27 09:58:05 UTC,Uninstalled,"",,Brownie Darling,IN,hello@browniedarling.com,2149a3-8b.myshopify.com
2024-07-27 09:58:06 UTC,Subscription charge canceled,Growth - $6.99 USD. Subscription ID: 28787998966,,Brownie Darling,IN,hello@browniedarling.com,2149a3-8b.myshopify.com
2024-07-27 10:32:53 UTC,Uninstalled,"",,The Bike Affair,IN,sampath@thebikeaffair.com,the-bike-affair.myshopify.com
2024-07-27 12:32:50 UTC,Installed,,,Rettungsdepot,NL,benabrodan@gmail.com,8b9dd4-ea.myshopify.com
2024-07-27 13:58:16 UTC,Installed,,,Steptoes ,DE,info@steptoes.de,4bbd6c-fa.myshopify.com
2024-07-27 14:00:00 UTC,Uninstalled,"",,Steptoes ,DE,info@steptoes.de,4bbd6c-fa.myshopify.com
2024-07-27 15:14:22 UTC,Installed,,,ÉLÉNA PARIS,FR,akanso574@gmail.com,3a6157-cf.myshopify.com
2024-07-27 15:30:16 UTC,Uninstalled,"",,ÉLÉNA PARIS,FR,akanso574@gmail.com,3a6157-cf.myshopify.com
2024-07-27 15:58:01 UTC,Installed,,,Madai Latvia,LT,adomas.mazeika4@gmail.com,46e13a-e3.myshopify.com
2024-07-27 19:46:00 UTC,Installed,,,My Store,BE,xixbeatz87@gmail.com,08f19d-c5.myshopify.com
2024-07-27 20:52:14 UTC,Installed,,,MUSCLEFIBER,IT,info@musclefiber.it,5ba73b-10.myshopify.com
2024-07-27 21:08:47 UTC,Uninstalled,"",,MUSCLEFIBER,IT,info@musclefiber.it,5ba73b-10.myshopify.com
2024-07-27 21:24:22 UTC,Store closed,,,Euphoriq,US,wcarey0417@outlook.com,2a54fb-51.myshopify.com
2024-07-27 22:19:02 UTC,Uninstalled,"",,SnuggleBum,CA,snugglebumshop@gmail.com,862513-d1.myshopify.com
2024-07-27 23:01:46 UTC,Installed,,,My Store,EG,boodymostafa303@gmail.com,cc6a63-72.myshopify.com
2024-07-27 23:05:34 UTC,Installed,,,VII Society,US,midus994@gmail.com,4399ba-39.myshopify.com
2024-07-27 23:06:00 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 33210827032,2024-08-03,VII Society,US,midus994@gmail.com,4399ba-39.myshopify.com
2024-07-27 23:37:46 UTC,Installed,,,My Store,AU,alonsoperez@safetodllers.com,10598e-55.myshopify.com
2024-07-28 01:02:45 UTC,Store closed,,,FRESH KLOSET BOUTIQUE,CA,clefreshbrandusat@gmail.com,9e61cf-3b.myshopify.com
2024-07-28 01:55:47 UTC,Store closed,,,DIAVIVO,GB,sales@diavivostore.com,899283-63.myshopify.com
2024-07-28 02:01:21 UTC,Store closed,,,Bloom Store,ES,bloopstoreonline@gmail.com,512533-e8.myshopify.com
2024-07-28 02:11:52 UTC,Store closed,,,自建站,US,haraguchikubitz@gmail.com,180ce5-b0.myshopify.com
2024-07-28 02:11:53 UTC,Subscription charge frozen,Growth - $6.99 USD. Subscription ID: 24426479727,,自建站,US,haraguchikubitz@gmail.com,180ce5-b0.myshopify.com
2024-07-28 02:12:08 UTC,Store closed,,,Feam,BE,feam.contact@gmail.com,280ba7-9f.myshopify.com
2024-07-28 04:03:18 UTC,Uninstalled,"",,VII Society,US,midus994@gmail.com,4399ba-39.myshopify.com
2024-07-28 04:03:18 UTC,Subscription charge canceled,Growth - $6.99 USD. Subscription ID: 33210827032,,VII Society,US,midus994@gmail.com,4399ba-39.myshopify.com
2024-07-28 04:03:50 UTC,Store closed,,,CALCETTO COOL KICKS ,IN,online@calcetto.in,calcetto-india.myshopify.com
2024-07-28 04:34:03 UTC,Installed,,,Total Trendz,JM,fashiontreasures@totaltrendz.shop,37e5d3-51.myshopify.com
2024-07-28 04:36:09 UTC,Installed,,,The Marido,IN,agdeveloperss@gmail.com,fdb0ef-35.myshopify.com
2024-07-28 04:50:43 UTC,Uninstalled,"",,Total Trendz,JM,fashiontreasures@totaltrendz.shop,37e5d3-51.myshopify.com
2024-07-28 04:53:12 UTC,Uninstalled,"",,The Marido,IN,agdeveloperss@gmail.com,fdb0ef-35.myshopify.com
2024-07-28 07:30:56 UTC,Installed,,,pratikshyabansinge,IN,pratikshyabansinge17@gmail.com,pratikshyabansinge.myshopify.com
2024-07-28 08:28:55 UTC,Uninstalled,现在不使用应用,,ModaMajest,ES,info.modamajest@gmail.com,1596fa-27.myshopify.com
2024-07-28 08:29:37 UTC,Store closed,,,KOHIBU,IT,kohibulab@gmail.com,38ce6b.myshopify.com
2024-07-28 08:30:37 UTC,Store re-opened,,,KOHIBU,IT,kohibulab@gmail.com,38ce6b.myshopify.com
2024-07-28 08:58:36 UTC,Installed,,,DEVAGIA Test,FR,ali.belkady@devagia.com,devagia-test.myshopify.com
2024-07-28 09:06:32 UTC,Uninstalled,N’utilise pas l’application pour le moment,,DEVAGIA Test,FR,ali.belkady@devagia.com,devagia-test.myshopify.com
2024-07-28 09:08:48 UTC,Installed,,,ModaMajest,ES,info.modamajest@gmail.com,1596fa-27.myshopify.com
2024-07-28 09:21:39 UTC,Uninstalled,难以设置或使用,,ModaMajest,ES,info.modamajest@gmail.com,1596fa-27.myshopify.com
2024-07-28 09:22:02 UTC,Installed,,,ModaMajest,ES,info.modamajest@gmail.com,1596fa-27.myshopify.com
2024-07-28 09:36:02 UTC,Installed,,,My Store,IN,velpasoofficial@gmail.com,dfd0ef-3b.myshopify.com
2024-07-28 10:19:18 UTC,Installed,,,ReFloww™,IN,refloww.official@gmail.com,3fbd81-a4.myshopify.com
2024-07-28 10:20:55 UTC,Uninstalled,"",,My Store,IN,velpasoofficial@gmail.com,dfd0ef-3b.myshopify.com
2024-07-28 11:19:41 UTC,Store closed,,,My Store,UA,healthpulsemonitor18@gmail.com,93a05a-83.myshopify.com
2024-07-28 11:36:13 UTC,Store closed,,,HomeVibe - Where Comfort Meets Style,GB,testforshopify24072024@gmail.com,007858-56.myshopify.com
2024-07-28 12:17:57 UTC,Store closed,,,vivenco.shop,PK,vivenco.9441@gmail.com,a1f6e8-0e.myshopify.com
2024-07-28 12:46:08 UTC,Installed,,,Netvi-Toronto,CA,netvitoronto@gmail.com,cdab15-13.myshopify.com
2024-07-28 12:54:29 UTC,Uninstalled,"",,Netvi-Toronto,CA,netvitoronto@gmail.com,cdab15-13.myshopify.com
2024-07-28 13:14:18 UTC,Uninstalled,"",,Pulsity,HU,pulsitystore@gmail.com,91af10-c4.myshopify.com
2024-07-28 13:18:10 UTC,Installed,,,Pulsity,HU,pulsitystore@gmail.com,91af10-c4.myshopify.com
2024-07-28 13:47:28 UTC,Installed,,,Outivia,IN,i_gautam@outlook.com,eaef41-45.myshopify.com
2024-07-28 13:51:34 UTC,Installed,,,My Store,HK,allsocial256@gmail.com,ee0953-f2.myshopify.com
2024-07-28 16:11:53 UTC,Uninstalled,现在不使用应用,,ModaMajest,ES,info.modamajest@gmail.com,1596fa-27.myshopify.com
2024-07-28 16:12:16 UTC,Installed,,,ModaMajest,ES,info.modamajest@gmail.com,1596fa-27.myshopify.com
2024-07-28 16:39:32 UTC,Installed,,,Barefoot Asia,HK,support@barefoot.asia,barefoot-asia.myshopify.com
2024-07-28 16:45:35 UTC,Installed,,,My Store,CA,accmoa06@pixihouses.com,acee32-3f.myshopify.com
2024-07-28 16:45:38 UTC,Installed,,,My Store,CA,accmoa07@pixihouses.com,c8dfba-ab.myshopify.com
2024-07-28 16:47:04 UTC,Installed,,,My Store,CA,accmoa08@pixihouses.com,d09053-76.myshopify.com
2024-07-28 18:07:31 UTC,Installed,,,My Store,ES,javiempresas25@gmail.com,21aeef-40.myshopify.com
2024-07-28 18:10:27 UTC,Installed,,,ZIZO FASHION,ES,zinebbarakat837@gmail.com,ec954c-c2.myshopify.com
2024-07-28 20:22:49 UTC,Installed,,,Briano,PE,lamarcabriano@gmail.com,5eea50-c0.myshopify.com
2024-07-28 20:26:24 UTC,Uninstalled,"",,Briano,PE,lamarcabriano@gmail.com,5eea50-c0.myshopify.com
2024-07-28 22:11:01 UTC,Installed,,,Steptoes ,DE,info@steptoes.de,4bbd6c-fa.myshopify.com
2024-07-28 22:15:07 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 34061517064,2024-08-04,Steptoes ,DE,info@steptoes.de,4bbd6c-fa.myshopify.com
2024-07-28 22:20:41 UTC,Uninstalled,"",,Steptoes ,DE,info@steptoes.de,4bbd6c-fa.myshopify.com
2024-07-28 22:20:42 UTC,Subscription charge canceled,Growth - $6.99 USD. Subscription ID: 34061517064,,Steptoes ,DE,info@steptoes.de,4bbd6c-fa.myshopify.com
2024-07-28 22:42:01 UTC,Uninstalled,"",,My Store,ES,astrokitch@gmail.com,df4486-4d.myshopify.com
